"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"E.Pr.48h.1"	"DOID:120"	"female reproductive organ cancer"	"22/120"	"455/8007"	8.35559383479288e-07	0.00012951170443929	9.01524597964495e-05	"1366/3491/22943/1906/2149/2353/10468/3291/3428/3429/3485/3486/3569/3685/3783/3918/4311/4313/4854/5359/7052/7153"	22
"E.Pr.6h.1"	"DOID:120"	"female reproductive organ cancer"	"21/132"	"455/8007"	1.52005892004973e-05	0.000729628281623872	0.000507096578996348	"595/3491/1906/2114/2149/2274/2353/10468/3091/3486/3569/182/3783/11178/4780/10630/5054/4070/7057/1831/7424"	21
"F.F.36h.1"	"DOID:120"	"female reproductive organ cancer"	"51/536"	"455/8007"	0.000158676027079341	0.0036600951584282	0.00246945005698729	"5244/216/6790/9212/329/675/6356/57018/4345/10666/941/1051/3576/1803/1806/1956/2064/2353/2896/1839/3077/3117/3315/3569/182/221895/3725/3838/3996/4174/4288/4311/4436/5111/5156/5159/10631/5732/387/864/6275/10507/5268/6480/7124/7153/7157/7421/7422/7508/7516"	51
"F.F.36h.2"	"DOID:120"	"female reproductive organ cancer"	"32/293"	"455/8007"	0.000261626657168271	0.0107103412778261	0.00938069264188868	"506/9212/675/834/595/8837/6387/22943/1803/1806/1909/1839/3397/3600/182/221895/3815/3838/4171/4174/4288/5111/5159/5328/10631/387/5055/5054/8848/7298/2277/7516"	32
"L.Pbmc.24h.2"	"DOID:120"	"female reproductive organ cancer"	"24/225"	"455/8007"	0.00208241581114632	0.0168013093853851	0.0112091760169359	"822/3119/3315/7295/1906/6275/1462/820/8848/1051/3569/8869/4233/430/920/2119/1831/5058/958/1026/3627/4318/5468/3117"	24
"L.Pbmc.6h.1"	"DOID:120"	"female reproductive organ cancer"	"10/65"	"455/8007"	0.00339837891841313	0.0175334255593138	0.00970570081923177	"10630/1906/820/8848/1051/3569/5027/290/1026/4318"	10
"L.Pbmc.8h.1"	"DOID:120"	"female reproductive organ cancer"	"18/140"	"455/8007"	0.000920538545004272	0.00721282733364107	0.00410899950135151	"5328/3552/10630/214/837/3091/1906/7057/820/8848/3569/7052/7076/5027/290/7133/1026/3627"	18
"L.Pbmc.8h.2"	"DOID:120"	"female reproductive organ cancer"	"26/158"	"455/8007"	7.59148734649732e-07	2.22568606295035e-05	1.16959757204408e-05	"5328/3552/3119/10630/214/389/3091/1906/6275/7057/820/1803/1051/3569/7052/7076/5027/2022/1493/290/7133/1843/1026/8848/3627/3117"	26
"L.T.10d.1"	"DOID:120"	"female reproductive organ cancer"	"20/186"	"455/8007"	0.00434577697920054	0.0239565520870215	0.0156071247550236	"822/4345/10666/940/941/8837/1493/3576/2887/3458/3569/3717/3725/3855/3897/5329/5468/389/412/7057"	20
"M.APC.12h.1"	"DOID:120"	"female reproductive organ cancer"	"61/600"	"455/8007"	4.28981552183417e-06	0.00111535203567688	0.000730021237926165	"5244/37/675/682/836/874/6362/595/4345/958/941/1027/8837/1493/3576/1588/1906/4072/2114/2119/2274/2353/5045/2887/3091/3119/3428/3485/3569/51447/3685/182/3717/221895/3783/4012/4318/4851/4854/10630/5329/5359/5467/7799/5732/5925/1827/6095/864/6390/6391/5054/2810/6515/412/4070/7039/7052/7124/7422/7508"	61
"M.APC.12h.2"	"DOID:120"	"female reproductive organ cancer"	"37/357"	"455/8007"	0.000254354671541736	0.0109372508762947	0.00801650327026278	"5244/9429/6790/822/4345/10666/958/941/8837/3576/23234/1906/2274/5045/3119/3428/3569/3685/221895/3725/4318/4436/4851/123/5467/5468/7799/5590/6390/6515/412/7039/7052/7124/7295/7422/7490"	37
"M.APC.18h.1"	"DOID:120"	"female reproductive organ cancer"	"40/404"	"455/8007"	0.000373621991073639	0.0126141900795814	0.00986961349853674	"5244/4363/9429/283/6790/822/6362/10666/920/8837/1493/2919/3576/1588/1906/1978/2114/355/3117/3119/3315/3428/3685/182/3717/3783/4318/4851/10630/5329/123/389/864/6390/5054/6515/3925/412/7052/7057"	40
"M.APC.24h.1"	"DOID:120"	"female reproductive organ cancer"	"57/621"	"455/8007"	0.000169551315609109	0.00829741750762077	0.00684898077526269	"5243/5244/290/506/9212/596/650/675/822/896/898/10666/1051/8837/56998/2919/3576/7852/1588/23234/1803/1875/2067/2274/10023/1839/3486/221895/3815/3838/4171/4174/4288/4292/4321/4436/4609/5016/5027/5111/54984/5732/2889/6390/6513/6590/10011/3925/412/23512/7052/7133/7153/7298/1462/7422/7516"	57
"M.APC.24h.2"	"DOID:120"	"female reproductive organ cancer"	"28/244"	"455/8007"	0.000280657909347529	0.00417399345909449	0.00255275107171906	"5244/596/822/10666/1051/8837/2919/3576/7852/1588/1803/1839/3643/3725/4311/4312/4321/4322/4524/4582/5328/7799/5743/387/864/6275/4087/1462"	28
"M.APC.24h.3"	"DOID:120"	"female reproductive organ cancer"	"55/543"	"455/8007"	1.49158423216243e-05	0.00052815641675206	0.000371825543041448	"5244/9429/214/6790/596/675/822/4345/920/958/941/1051/1588/1803/1875/1906/2114/2119/10023/5045/1839/3077/3117/3428/3586/3569/3685/3690/3725/4321/4323/4318/4609/4851/10630/5294/5328/123/5734/389/6275/6279/6390/6515/8869/6480/3925/412/4070/7039/7052/7057/7078/7124/7295"	55
"M.APC.24h.5"	"DOID:120"	"female reproductive organ cancer"	"46/496"	"455/8007"	0.000595242599732073	0.00469864769282597	0.00257994583374668	"8647/214/9459/941/8837/3576/7852/1906/1909/2114/2149/1839/3315/3486/3569/3624/3725/3815/4171/4288/4322/4316/4318/4436/4790/5111/5294/54984/5329/5468/5743/5747/864/6279/6318/5054/6615/6714/412/7124/7133/7153/7298/1462/7422/7516"	46
"M.APC.4h.1"	"DOID:120"	"female reproductive organ cancer"	"15/112"	"455/8007"	0.00159243675870117	0.0393991308494187	0.0299159835095373	"5244/596/4345/958/8837/1588/1906/10023/1839/3586/4609/5328/123/10011/7057"	15
"M.APC.5d.1"	"DOID:120"	"female reproductive organ cancer"	"37/359"	"455/8007"	0.000284251206626502	0.0145917567498751	0.0107769320610722	"5244/9429/6790/822/4345/10666/920/958/941/8837/3576/23234/1906/2274/5045/3119/3428/3485/3569/221895/3725/4318/4436/4851/5467/5468/7799/389/6390/6515/412/7039/7052/7124/7295/7422/7490"	37
"M.Neutr.36h.1"	"DOID:120"	"female reproductive organ cancer"	"20/179"	"455/8007"	0.00279210418158409	0.0275653776659781	0.0182053870850683	"290/1051/8837/1116/3576/30816/10023/1839/3091/3815/4282/4609/8856/123/5468/864/6279/6515/412/7124"	20
"Musc.Skel.24h.1"	"DOID:120"	"female reproductive organ cancer"	"46/496"	"455/8007"	0.000595242599732073	0.00469864769282597	0.00257994583374668	"8647/214/9459/941/8837/3576/7852/1906/1909/2114/2149/1839/3315/3486/3569/3624/3725/3815/4171/4288/4322/4316/4318/4436/4790/5111/5294/54984/5329/5468/5743/5747/864/6279/6318/5054/6615/6714/412/7124/7133/7153/7298/1462/7422/7516"	46
"E.Corn.6h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"12/83"	"286/8007"	3.42903760900596e-05	0.00213457591160621	0.00166939988859501	"650/1843/2353/1839/3119/5653/4170/10630/4070/7042/7057/1831"	12
"E.Pan.3d.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"41/441"	"286/8007"	1.15675247437136e-08	1.89552021717087e-06	1.29873868916766e-06	"1026/10630/11145/1462/1490/1803/182/1831/2022/2113/2119/2149/216/2277/2353/2719/290/329/3486/3624/4193/4313/4322/4646/4792/5054/5058/5243/5244/5328/5468/5734/5743/595/6275/6615/7052/7057/780/857/8869"	41
"E.Pan.7d.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"56/886"	"286/8007"	1.17511990739054e-05	0.000627514030546548	0.000496436620525687	"10418/1462/1490/1803/182/1831/1978/2022/2113/2118/2119/214/2149/216/2348/2353/2719/290/329/3485/3486/3624/3685/3925/4282/4313/4321/4322/4646/4792/5054/5058/51447/5243/5244/5328/5468/5734/5743/5934/595/596/6275/6513/6615/6714/7042/7052/7057/7076/7421/81/857/8826/896/960"	56
"E.Pr.24h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"31/545"	"286/8007"	0.00645824346438322	0.0248846456837504	0.0142907674849642	"3123/7015/3206/6382/7124/8848/3117/1906/596/5268/4312/5054/1978/6275/1831/4313/1839/4322/2353/2274/214/10011/1950/182/1956/2100/4851/2348/50943/7849/3576"	31
"E.Pr.24h.2"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"42/504"	"286/8007"	1.74222973859811e-07	1.70302956947965e-05	1.18517470375687e-05	"3569/7057/1906/1803/5268/5054/63928/3283/4316/5743/4318/3688/7052/8869/3037/5653/648/1490/2068/10630/4322/2353/4615/51773/5734/595/7534/3685/2113/2149/7076/1462/1950/2119/657/1843/3486/857/3624/7849/780/1026"	42
"E.Pr.48h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"13/120"	"286/8007"	0.000333530849158812	0.00827156505913854	0.00575779571179423	"1366/22943/1906/2149/2353/3485/3486/3569/3685/4313/4854/5359/7052"	13
"E.Pr.6h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"17/132"	"286/8007"	4.10563417850032e-06	0.000284657303042689	0.000197838746379197	"595/1906/2149/2274/2353/3091/3486/3569/182/11178/4780/10630/5054/4070/7057/1831/7424"	17
"F.F.36h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"36/536"	"286/8007"	0.000162861396530053	0.0036600951584282	0.00246945005698729	"5244/216/6790/9212/329/675/6356/941/3576/1803/1806/1956/2064/2353/2896/1839/3077/3117/3315/3569/182/3838/4174/4288/10631/5732/387/864/6275/5268/7124/7157/7421/7422/7508/7516"	36
"F.F.36h.2"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"24/293"	"286/8007"	0.000119754489975588	0.00586950652485674	0.00514082933876565	"506/9212/675/595/8837/22943/1803/1806/1909/1839/182/3815/3838/4171/4174/4288/5328/10631/387/5054/8848/7298/2277/7516"	24
"L.Pbmc.24h.2"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"17/225"	"286/8007"	0.00280966297989773	0.0201596093900882	0.0134497023358631	"822/3119/3315/7295/1906/6275/1462/8848/3569/8869/2119/1831/5058/1026/4318/5468/3117"	17
"L.Pbmc.2M.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"5/38"	"286/8007"	0.0107248226946432	0.0495660724536212	0.0304098813247825	"3569/3606/8848/960/3586"	5
"L.Pbmc.6h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"7/65"	"286/8007"	0.00815682208749595	0.0285788881886175	0.0158199627087506	"10630/1906/8848/3569/290/1026/4318"	7
"L.Pbmc.8h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"13/140"	"286/8007"	0.00144575787544807	0.0105285191164983	0.00599788096935114	"5328/10630/214/3091/1906/7057/8848/3569/7052/7076/290/7133/1026"	13
"L.Pbmc.8h.2"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"20/158"	"286/8007"	7.56134096126736e-07	2.22568606295035e-05	1.16959757204408e-05	"5328/3119/10630/214/389/3091/1906/6275/7057/1803/3569/7052/7076/2022/290/7133/1843/1026/8848/3117"	20
"M.APC.12h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"42/600"	"286/8007"	1.63920471002181e-05	0.0014206440820189	0.000929841268257983	"5244/675/682/836/874/6362/595/941/1027/8837/3576/1906/4072/2119/2274/2353/3091/3119/3485/3569/51447/3685/182/4318/4851/4854/10630/5359/5467/7799/5732/1827/864/5054/2810/6515/4070/7039/7052/7124/7422/7508"	42
"M.APC.12h.2"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"23/357"	"286/8007"	0.00433134175823207	0.0433727510310636	0.0317902372738302	"5244/6790/822/941/8837/3576/1906/2274/3119/3569/3685/4318/4851/5467/5468/7799/5590/6515/7039/7052/7124/7295/7422"	23
"M.APC.24h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"40/621"	"286/8007"	0.000169260581059332	0.00829741750762077	0.00684898077526269	"5243/5244/290/506/9212/596/650/675/822/896/898/8837/2919/3576/7852/1803/1875/2067/2274/10023/1839/3486/3815/3838/4171/4174/4288/4321/4609/54984/5732/6513/10011/3925/7052/7133/7298/1462/7422/7516"	40
"M.APC.24h.2"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"19/244"	"286/8007"	0.00113404562621176	0.0084145335076303	0.00514620102789504	"5244/596/822/8837/2919/3576/7852/1803/1839/4312/4321/4322/5328/7799/5743/387/864/6275/1462"	19
"M.APC.24h.3"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"38/543"	"286/8007"	4.36869608611237e-05	0.00113440475036051	0.000798628302057736	"5244/214/6790/596/675/822/941/1803/1875/1906/2119/10023/1839/3077/3117/3586/3569/3685/3690/4321/4323/4318/4609/4851/10630/5328/5734/389/6275/6515/8869/3925/4070/7039/7052/7057/7124/7295"	38
"M.APC.24h.5"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"36/496"	"286/8007"	3.28672268678083e-05	0.00067983263994993	0.000373284294066521	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	36
"M.APC.24h.8"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"7/57"	"286/8007"	0.00394387882554281	0.0323521309907808	0.0216005205412131	"896/4316/7124/3036/1843/4318/596"	7
"M.APC.4h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"11/112"	"286/8007"	0.00211894176279814	0.0393991308494187	0.0299159835095373	"5244/596/8837/1906/10023/1839/3586/4609/5328/10011/7057"	11
"M.APC.5d.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"23/359"	"286/8007"	0.00463619212186289	0.042555571630425	0.0314299718767659	"5244/6790/822/941/8837/3576/1906/2274/3119/3485/3569/4318/4851/5467/5468/7799/389/6515/7039/7052/7124/7295/7422"	23
"M.Neutr.36h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"15/179"	"286/8007"	0.00181497479579298	0.0205093656392396	0.0135452865858026	"290/8837/1116/3576/10023/1839/3091/3815/4282/4609/8856/5468/864/6515/7124"	15
"Musc.Skel.24h.1"	"DOID:2151"	"malignant ovarian surface epithelial-stromal neoplasm"	"36/496"	"286/8007"	3.28672268678083e-05	0.00067983263994993	0.000373284294066521	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	36
"E.Corn.6h.1"	"DOID:2152"	"ovary epithelial cancer"	"12/83"	"286/8007"	3.42903760900596e-05	0.00213457591160621	0.00166939988859501	"650/1843/2353/1839/3119/5653/4170/10630/4070/7042/7057/1831"	12
"E.Pan.3d.1"	"DOID:2152"	"ovary epithelial cancer"	"41/441"	"286/8007"	1.15675247437136e-08	1.89552021717087e-06	1.29873868916766e-06	"1026/10630/11145/1462/1490/1803/182/1831/2022/2113/2119/2149/216/2277/2353/2719/290/329/3486/3624/4193/4313/4322/4646/4792/5054/5058/5243/5244/5328/5468/5734/5743/595/6275/6615/7052/7057/780/857/8869"	41
"E.Pan.7d.1"	"DOID:2152"	"ovary epithelial cancer"	"56/886"	"286/8007"	1.17511990739054e-05	0.000627514030546548	0.000496436620525687	"10418/1462/1490/1803/182/1831/1978/2022/2113/2118/2119/214/2149/216/2348/2353/2719/290/329/3485/3486/3624/3685/3925/4282/4313/4321/4322/4646/4792/5054/5058/51447/5243/5244/5328/5468/5734/5743/5934/595/596/6275/6513/6615/6714/7042/7052/7057/7076/7421/81/857/8826/896/960"	56
"E.Pr.24h.1"	"DOID:2152"	"ovary epithelial cancer"	"31/545"	"286/8007"	0.00645824346438322	0.0248846456837504	0.0142907674849642	"3123/7015/3206/6382/7124/8848/3117/1906/596/5268/4312/5054/1978/6275/1831/4313/1839/4322/2353/2274/214/10011/1950/182/1956/2100/4851/2348/50943/7849/3576"	31
"E.Pr.24h.2"	"DOID:2152"	"ovary epithelial cancer"	"42/504"	"286/8007"	1.74222973859811e-07	1.70302956947965e-05	1.18517470375687e-05	"3569/7057/1906/1803/5268/5054/63928/3283/4316/5743/4318/3688/7052/8869/3037/5653/648/1490/2068/10630/4322/2353/4615/51773/5734/595/7534/3685/2113/2149/7076/1462/1950/2119/657/1843/3486/857/3624/7849/780/1026"	42
"E.Pr.48h.1"	"DOID:2152"	"ovary epithelial cancer"	"13/120"	"286/8007"	0.000333530849158812	0.00827156505913854	0.00575779571179423	"1366/22943/1906/2149/2353/3485/3486/3569/3685/4313/4854/5359/7052"	13
"E.Pr.6h.1"	"DOID:2152"	"ovary epithelial cancer"	"17/132"	"286/8007"	4.10563417850032e-06	0.000284657303042689	0.000197838746379197	"595/1906/2149/2274/2353/3091/3486/3569/182/11178/4780/10630/5054/4070/7057/1831/7424"	17
"F.F.36h.1"	"DOID:2152"	"ovary epithelial cancer"	"36/536"	"286/8007"	0.000162861396530053	0.0036600951584282	0.00246945005698729	"5244/216/6790/9212/329/675/6356/941/3576/1803/1806/1956/2064/2353/2896/1839/3077/3117/3315/3569/182/3838/4174/4288/10631/5732/387/864/6275/5268/7124/7157/7421/7422/7508/7516"	36
"F.F.36h.2"	"DOID:2152"	"ovary epithelial cancer"	"24/293"	"286/8007"	0.000119754489975588	0.00586950652485674	0.00514082933876565	"506/9212/675/595/8837/22943/1803/1806/1909/1839/182/3815/3838/4171/4174/4288/5328/10631/387/5054/8848/7298/2277/7516"	24
"L.Pbmc.24h.2"	"DOID:2152"	"ovary epithelial cancer"	"17/225"	"286/8007"	0.00280966297989773	0.0201596093900882	0.0134497023358631	"822/3119/3315/7295/1906/6275/1462/8848/3569/8869/2119/1831/5058/1026/4318/5468/3117"	17
"L.Pbmc.2M.1"	"DOID:2152"	"ovary epithelial cancer"	"5/38"	"286/8007"	0.0107248226946432	0.0495660724536212	0.0304098813247825	"3569/3606/8848/960/3586"	5
"L.Pbmc.6h.1"	"DOID:2152"	"ovary epithelial cancer"	"7/65"	"286/8007"	0.00815682208749595	0.0285788881886175	0.0158199627087506	"10630/1906/8848/3569/290/1026/4318"	7
"L.Pbmc.8h.1"	"DOID:2152"	"ovary epithelial cancer"	"13/140"	"286/8007"	0.00144575787544807	0.0105285191164983	0.00599788096935114	"5328/10630/214/3091/1906/7057/8848/3569/7052/7076/290/7133/1026"	13
"L.Pbmc.8h.2"	"DOID:2152"	"ovary epithelial cancer"	"20/158"	"286/8007"	7.56134096126736e-07	2.22568606295035e-05	1.16959757204408e-05	"5328/3119/10630/214/389/3091/1906/6275/7057/1803/3569/7052/7076/2022/290/7133/1843/1026/8848/3117"	20
"M.APC.12h.1"	"DOID:2152"	"ovary epithelial cancer"	"42/600"	"286/8007"	1.63920471002181e-05	0.0014206440820189	0.000929841268257983	"5244/675/682/836/874/6362/595/941/1027/8837/3576/1906/4072/2119/2274/2353/3091/3119/3485/3569/51447/3685/182/4318/4851/4854/10630/5359/5467/7799/5732/1827/864/5054/2810/6515/4070/7039/7052/7124/7422/7508"	42
"M.APC.12h.2"	"DOID:2152"	"ovary epithelial cancer"	"23/357"	"286/8007"	0.00433134175823207	0.0433727510310636	0.0317902372738302	"5244/6790/822/941/8837/3576/1906/2274/3119/3569/3685/4318/4851/5467/5468/7799/5590/6515/7039/7052/7124/7295/7422"	23
"M.APC.24h.1"	"DOID:2152"	"ovary epithelial cancer"	"40/621"	"286/8007"	0.000169260581059332	0.00829741750762077	0.00684898077526269	"5243/5244/290/506/9212/596/650/675/822/896/898/8837/2919/3576/7852/1803/1875/2067/2274/10023/1839/3486/3815/3838/4171/4174/4288/4321/4609/54984/5732/6513/10011/3925/7052/7133/7298/1462/7422/7516"	40
"M.APC.24h.2"	"DOID:2152"	"ovary epithelial cancer"	"19/244"	"286/8007"	0.00113404562621176	0.0084145335076303	0.00514620102789504	"5244/596/822/8837/2919/3576/7852/1803/1839/4312/4321/4322/5328/7799/5743/387/864/6275/1462"	19
"M.APC.24h.3"	"DOID:2152"	"ovary epithelial cancer"	"38/543"	"286/8007"	4.36869608611237e-05	0.00113440475036051	0.000798628302057736	"5244/214/6790/596/675/822/941/1803/1875/1906/2119/10023/1839/3077/3117/3586/3569/3685/3690/4321/4323/4318/4609/4851/10630/5328/5734/389/6275/6515/8869/3925/4070/7039/7052/7057/7124/7295"	38
"M.APC.24h.5"	"DOID:2152"	"ovary epithelial cancer"	"36/496"	"286/8007"	3.28672268678083e-05	0.00067983263994993	0.000373284294066521	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	36
"M.APC.24h.8"	"DOID:2152"	"ovary epithelial cancer"	"7/57"	"286/8007"	0.00394387882554281	0.0323521309907808	0.0216005205412131	"896/4316/7124/3036/1843/4318/596"	7
"M.APC.4h.1"	"DOID:2152"	"ovary epithelial cancer"	"11/112"	"286/8007"	0.00211894176279814	0.0393991308494187	0.0299159835095373	"5244/596/8837/1906/10023/1839/3586/4609/5328/10011/7057"	11
"M.APC.5d.1"	"DOID:2152"	"ovary epithelial cancer"	"23/359"	"286/8007"	0.00463619212186289	0.042555571630425	0.0314299718767659	"5244/6790/822/941/8837/3576/1906/2274/3119/3485/3569/4318/4851/5467/5468/7799/389/6515/7039/7052/7124/7295/7422"	23
"M.Neutr.36h.1"	"DOID:2152"	"ovary epithelial cancer"	"15/179"	"286/8007"	0.00181497479579298	0.0205093656392396	0.0135452865858026	"290/8837/1116/3576/10023/1839/3091/3815/4282/4609/8856/5468/864/6515/7124"	15
"Musc.Skel.24h.1"	"DOID:2152"	"ovary epithelial cancer"	"36/496"	"286/8007"	3.28672268678083e-05	0.00067983263994993	0.000373284294066521	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	36
"E.Corn.6h.1"	"DOID:4001"	"ovarian carcinoma"	"12/83"	"286/8007"	3.42903760900596e-05	0.00213457591160621	0.00166939988859501	"650/1843/2353/1839/3119/5653/4170/10630/4070/7042/7057/1831"	12
"E.Pan.3d.1"	"DOID:4001"	"ovarian carcinoma"	"41/441"	"286/8007"	1.15675247437136e-08	1.89552021717087e-06	1.29873868916766e-06	"1026/10630/11145/1462/1490/1803/182/1831/2022/2113/2119/2149/216/2277/2353/2719/290/329/3486/3624/4193/4313/4322/4646/4792/5054/5058/5243/5244/5328/5468/5734/5743/595/6275/6615/7052/7057/780/857/8869"	41
"E.Pan.7d.1"	"DOID:4001"	"ovarian carcinoma"	"56/886"	"286/8007"	1.17511990739054e-05	0.000627514030546548	0.000496436620525687	"10418/1462/1490/1803/182/1831/1978/2022/2113/2118/2119/214/2149/216/2348/2353/2719/290/329/3485/3486/3624/3685/3925/4282/4313/4321/4322/4646/4792/5054/5058/51447/5243/5244/5328/5468/5734/5743/5934/595/596/6275/6513/6615/6714/7042/7052/7057/7076/7421/81/857/8826/896/960"	56
"E.Pr.24h.1"	"DOID:4001"	"ovarian carcinoma"	"31/545"	"286/8007"	0.00645824346438322	0.0248846456837504	0.0142907674849642	"3123/7015/3206/6382/7124/8848/3117/1906/596/5268/4312/5054/1978/6275/1831/4313/1839/4322/2353/2274/214/10011/1950/182/1956/2100/4851/2348/50943/7849/3576"	31
"E.Pr.24h.2"	"DOID:4001"	"ovarian carcinoma"	"42/504"	"286/8007"	1.74222973859811e-07	1.70302956947965e-05	1.18517470375687e-05	"3569/7057/1906/1803/5268/5054/63928/3283/4316/5743/4318/3688/7052/8869/3037/5653/648/1490/2068/10630/4322/2353/4615/51773/5734/595/7534/3685/2113/2149/7076/1462/1950/2119/657/1843/3486/857/3624/7849/780/1026"	42
"E.Pr.48h.1"	"DOID:4001"	"ovarian carcinoma"	"13/120"	"286/8007"	0.000333530849158812	0.00827156505913854	0.00575779571179423	"1366/22943/1906/2149/2353/3485/3486/3569/3685/4313/4854/5359/7052"	13
"E.Pr.6h.1"	"DOID:4001"	"ovarian carcinoma"	"17/132"	"286/8007"	4.10563417850032e-06	0.000284657303042689	0.000197838746379197	"595/1906/2149/2274/2353/3091/3486/3569/182/11178/4780/10630/5054/4070/7057/1831/7424"	17
"F.F.36h.1"	"DOID:4001"	"ovarian carcinoma"	"36/536"	"286/8007"	0.000162861396530053	0.0036600951584282	0.00246945005698729	"5244/216/6790/9212/329/675/6356/941/3576/1803/1806/1956/2064/2353/2896/1839/3077/3117/3315/3569/182/3838/4174/4288/10631/5732/387/864/6275/5268/7124/7157/7421/7422/7508/7516"	36
"F.F.36h.2"	"DOID:4001"	"ovarian carcinoma"	"24/293"	"286/8007"	0.000119754489975588	0.00586950652485674	0.00514082933876565	"506/9212/675/595/8837/22943/1803/1806/1909/1839/182/3815/3838/4171/4174/4288/5328/10631/387/5054/8848/7298/2277/7516"	24
"L.Pbmc.24h.2"	"DOID:4001"	"ovarian carcinoma"	"17/225"	"286/8007"	0.00280966297989773	0.0201596093900882	0.0134497023358631	"822/3119/3315/7295/1906/6275/1462/8848/3569/8869/2119/1831/5058/1026/4318/5468/3117"	17
"L.Pbmc.2M.1"	"DOID:4001"	"ovarian carcinoma"	"5/38"	"286/8007"	0.0107248226946432	0.0495660724536212	0.0304098813247825	"3569/3606/8848/960/3586"	5
"L.Pbmc.6h.1"	"DOID:4001"	"ovarian carcinoma"	"7/65"	"286/8007"	0.00815682208749595	0.0285788881886175	0.0158199627087506	"10630/1906/8848/3569/290/1026/4318"	7
"L.Pbmc.8h.1"	"DOID:4001"	"ovarian carcinoma"	"13/140"	"286/8007"	0.00144575787544807	0.0105285191164983	0.00599788096935114	"5328/10630/214/3091/1906/7057/8848/3569/7052/7076/290/7133/1026"	13
"L.Pbmc.8h.2"	"DOID:4001"	"ovarian carcinoma"	"20/158"	"286/8007"	7.56134096126736e-07	2.22568606295035e-05	1.16959757204408e-05	"5328/3119/10630/214/389/3091/1906/6275/7057/1803/3569/7052/7076/2022/290/7133/1843/1026/8848/3117"	20
"M.APC.12h.1"	"DOID:4001"	"ovarian carcinoma"	"42/600"	"286/8007"	1.63920471002181e-05	0.0014206440820189	0.000929841268257983	"5244/675/682/836/874/6362/595/941/1027/8837/3576/1906/4072/2119/2274/2353/3091/3119/3485/3569/51447/3685/182/4318/4851/4854/10630/5359/5467/7799/5732/1827/864/5054/2810/6515/4070/7039/7052/7124/7422/7508"	42
"M.APC.12h.2"	"DOID:4001"	"ovarian carcinoma"	"23/357"	"286/8007"	0.00433134175823207	0.0433727510310636	0.0317902372738302	"5244/6790/822/941/8837/3576/1906/2274/3119/3569/3685/4318/4851/5467/5468/7799/5590/6515/7039/7052/7124/7295/7422"	23
